,channel_name,channel_id,channel_description,date,text,id,detected_language
10338,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-20 23:16:16,"Nachbetrachtung
Vor einigen Wochen ist im Ahrtal eine der schlimmsten  Katastrophen der letzten Jahrzehnte passiert. Schrecken und Leid waren überall präsent. Innerhalb kürzester Zeit durchlief eine andere Welle das Tal: Solidarität und Hilfsbereitschaft in einem nicht erwarteten Ausmaß wurden sichtbar. Vor allem die Landwirte übernahmen hierbei eine tragende Rolle.
In all dem Versagen des Systems kam eine Energie auf, die den Impuls für die Berlinaktion bildete. „Wir räumen erst das Ahrtal auf, danach Berlin!“ 
Mehrere Helfer  aus dem Tal nahmen Kontakt auf über  Vertraute zu Aktiven des Widerstandes mit der Idee „Gemeinsam nach Berlin, ohne Anmeldung, Label und Bühnen, ohne Spendendosen und Paypal,  in Selbstverantwortung, friedlich aber bestimmt.“  Zentrale Themen adressierten klar die Ursachen der Gesamtsituation im Lande und auf der Welt.
Mit viel Hingabe entstanden überzeugende und professionelle Videos zu den verschiedenen Themen. In direktem Kontakt wurden auf allen Kanälen Initiativen angesprochen,",Demotermine1250288610187062021-09-20 23:15:35,de
10339,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-14 09:54:55,"🌏 WORLD WIDE DEMONSTRATION FOR  FREEDOM 4.0 🌎


💫 California, Silicon Valley is rising up!💫


📅 Saturday 18th Sept 9 AM - 1 PM

🏢 Saratoga Farmer's Market 14000 Fruitvale Ave


United with more than 40 countries and 150 cities around the world.

#wewillALLbethere 

We are standing side by side for freedom, peace and human rights.

Bigger and better than ever before.

Together, We are Free.

 
📣 https://t.me/worldwidedemoUSAofficial


📣🌏  t.me/WorldWideDemonstration

👥🌏  t.me/WorldWideDemoChat

🖥🌏 WorldWideDemonstration.com


💾 SAVE IMAGE. REUPLOAD. SHARE WITH EVERYONE

Raus auf die Straßen @Demotermine",Demotermine1250288610178742021-09-14 09:55:08,en
10340,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-20 23:15:13,"Verurteilung des Fischerwirt´s Schlehdorf wegen der falschen Gesinnung? Beschwerde wird eingelegt! — MediaInformationCenter
https://youtu.be/5Yx9207za1c 22:08

Raus auf die Straßen @Demotermine",Demotermine1250288610187052021-09-20 23:14:57,de
10341,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-20 23:08:51,"Captain Futures Kinky Freedom Birthday Party
Auch bei YouTube ab 18 Jahren:
https://www.youtube.com/watch?v=ldoNgn5086w

Raus auf die Straßen @Demotermine",Demotermine1250288610187042021-09-20 23:08:43,de
10342,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-20 23:04:55,"FREIHEIT
MARSCH!

#MÜNCHEN Landeshauptstadt #BY

#KeinImpfzwang
#KinderSchutz

Durch die Innenstadt, zu den MEDIENHÄUSERN 🏢📷🏢

25.09.2021
14 Uhr | Bayerischer Landtag
Max-Planck-Straße 1  | 81675 München

Wenn die Polizei nach einem Veranstaltungsleiter fragt: Es gibt keinen! So ist auch niemand haftbar. Ihr wolltet nur spazieren 😉‌‌

@BayernInfoChat
25092021 #S259

Raus auf die Straßen @Demotermine",Demotermine1250288610187022021-09-20 23:06:06,de
10343,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-20 22:59:08,"- Die Weggefährten - 

Die Macht der Musik #b2908

Wir sind ein Teil des demokratischen Widerstandes. 

Wir sind Weggefährten und möchten zeigen, welche Macht in der Musik stecken kann.  

Wir sind einige von vielen Musikern die mit ihren Instrumenten die Menschen durch unsere positiven Energien mitschwingen lassen um so die friedliche Revolution vorantreiben. 

Wir lehnen niemanden ab. Für jeden gibt es eine Rolle. Einige kennen ihre Fähigkeiten noch nicht, weil man ihnen sagt, dass sie es nicht können. 

Aber das stimmt nicht. Probiert es aus, geht auf die Straße, sucht euch Musiker oder legt selbstlos. Es steckt alles in euch! Werdet Weggefährten!
 
Nur der friedliche und dezentrale Widerstand kann funktionieren um wahren Frieden, Freiheit und Demokratie zu erlangen.

⁃ eure Weggefährten - 
🙏🙏🙏🙏🙏🙏🙏🙏

Telegram: 
https: t.me/streetband_info
https: t.me/zivilcouragetv

Youtube:
https://www.youtube.com/watch?v=5rerzCJ1XBw (deutsche Version)
https://www.youtube.com/watch?v=bPI_5m5m370 (english version)",Demotermine1250288610187012021-09-20 22:59:41,de
10344,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-20 22:48:27,"Kiel | Sa. 25.9 | 14 Uhr | Demo | Reventlouwiese | Keine Maskenpflicht

14:00: Sammeln auf der Reventlouwiese

14:30: Start des Aufzugs

16:00: Ankunft auf dem Exerzierplatz und Abschlusskundgebung bis 18:00

Auf der Abschlusskundgebung darf jeder für 2 Minuten ans Mikrofon und ein konstruktives Projekt vorstellen für das er Mitstreiter/Unterstützer sucht, es empfiehlt sich z.B. ein Schild und Infomaterial dabei zu haben, damit die Leute euch nach eurem Vortrag finden können und ihr den Interessenten Infomaterial und Kontaktmöglichkeiten für euer Projekt zur Verfügung stellen könnt!

Wir bauen uns ein besseres System!

Standort:
https://goo.gl/maps/5G6mcFy2tdU2odbm7

@SchleswigHolsteinInfoChat
25092021 #SH #S259

Raus auf die Straßen @Demotermine",Demotermine1250288610186982021-09-20 22:50:26,de
10345,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-20 22:40:39,"Oldenburg

@Querdenken441

Details
https://t.me/Demotermine/18712

@SchleswigHolsteinInfoChat
25092021 #SH #S259

Raus auf die Straßen @Demotermine",Demotermine1250288610186972021-09-20 23:50:07,de
10346,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-20 22:35:44,"Sag mir, wo die Toten sind... 

So jetzt alle nochmal laut und zusammen 📣📣

https://t.me/InSvensWelt

Raus auf die Straßen @Demotermine",Demotermine1250288610186962021-09-20 22:36:17,de
10347,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-20 22:10:16,"Germany: Hagen locals rally in support Jewish community following foiled suspected synagogue attack — demonstration_live
https://youtu.be/2QUC9OZ10t0 1:02

Raus auf die Straßen @Demotermine",Demotermine1250288610186952021-09-20 22:10:21,en
10348,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-20 22:10:14,"Spain: Rivers of lava pour down slopes as La Palma volcano eruption continues - 20.09.2021 — demonstration_live
https://youtu.be/eWqMJlFZH0E 3:38

Raus auf die Straßen @Demotermine",Demotermine1250288610186942021-09-20 22:09:56,fr
10349,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-20 21:30:14,"Captain Futures Kinky Freedom Birthday Party — Freedom Parade mit Captain Future
https://youtu.be/ldoNgn5086w 7:25

Raus auf die Straßen @Demotermine",Demotermine1250288610186932021-09-20 21:30:17,en
10350,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-20 13:41:28,"Liebe Freunde von BAYERN STEHT ZUSAMMEN,

endlich ist es soweit - auch wir haben uns konsequent der Kampagne der Regierung angeschlossen und unser bayernweites Impfprogramm gestartet! 

Impfstoff für alle, lautete daher die heutige Devise auf der Landshuter Ringelstecherwiese.

Ab sofort gibt es den mannigfaltig erprobten Impfstoff samt Impfzertifikat - zugelassen für die Altersgruppe 18-180!

Auf geht's zum fröhlichen Impfen.🍺

Ein herzliches Dankeschön an alle, die heute mit dabei waren und für einen gelungenen Nachmittag und Abend gesorgt haben. 💞

In 2 Wochen auf ein neues Klappstuhl-Cafè XXL!

Euer Team von BSZ

@bayern_steht_zusammen

Raus auf die Straßen @Demotermine",Demotermine1250288610186602021-09-20 13:41:56,de
10351,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-20 21:15:13,"Australia: Violence erupts outside Melbourne union office over vaccine mandate - 20.09.2021 — demonstration_live
https://youtu.be/SnkxQp9uEKM 2:39

Raus auf die Straßen @Demotermine",Demotermine1250288610186922021-09-20 21:14:45,en
10352,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-20 19:35:13,"Natürlich ein Kampfbegriff Leipzig Demo 20.09.21 — Weichreite TV
https://youtu.be/8WePNP8Pi5s 1:44

Raus auf die Straßen @Demotermine",Demotermine1250288610186882021-09-20 19:34:45,de
10353,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-20 20:55:12,"Landtag abberufen: DAS VOLKSBEGEHREN in Bayern ""SÖDER MUSS WEG!"" - INFOS / Flyer — BGL steht auf!
https://youtu.be/a_C6d1Asvd8 3:40

Raus auf die Straßen @Demotermine",Demotermine1250288610186912021-09-20 20:54:42,de
10354,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-20 20:00:16,"USA: Protesters stage rally against George W. Bush outside LA speaking event - 19.09.2021 — demonstration_live
https://youtu.be/_DieT80w4dc 2:58

Raus auf die Straßen @Demotermine",Demotermine1250288610186902021-09-20 19:59:53,en
10355,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-10 00:19:57,"🌏 WORLD WIDE DEMONSTRATION FOR  FREEDOM 4.0 🌎


💫 Australia, Darwin is rising up!💫


📅 Saturday 18th Sept 5 PM

🏢 Nightcliff Foreshore Park


United with more than 40 countries and 150 cities around the world.

#wewillALLbethere 

We are standing side by side for freedom, peace and human rights.

Bigger and better than ever before.

Together, We are Free.


🖥🇦🇺 http://AustraliaFreedomRally.com

📣🇦🇺 t.me/AustraliaFreedomRallyUpdates

👥🇦🇺 http://t.me/AustraliaFreedomRally



📣🌏  t.me/WorldWideDemonstration

👥🌏  t.me/WorldWideDemoChat

🖥🌏 WorldWideDemonstration.com


💾 SAVE IMAGE. REUPLOAD. SHARE WITH EVERYONE.

Raus auf die Straßen @Demotermine",Demotermine1250288610175782021-09-10 00:19:51,en
10356,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-20 17:15:18,"Leipzig Demo 20.09.21 — Weichreite TV
https://youtu.be/RyUP-sP7hYg 0:37

Raus auf die Straßen @Demotermine",Demotermine1250288610186812021-09-20 17:14:14,de
10357,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-14 09:54:55,"🌏 WORLD WIDE DEMONSTRATION FOR  FREEDOM 4.0 🌎


💫 Hawaii, Honolulu is rising up!💫


📅 Saturday 18th Sept 6 PM

🏢 Waikiki Zoo


United with more than 40 countries and 150 cities around the world.

#wewillALLbethere 

We are standing side by side for freedom, peace and human rights.

Bigger and better than ever before.

Together, We are Free.


📣 t.me/Alohafreedomcoalition 


📣🌏  t.me/WorldWideDemonstration

👥🌏  t.me/WorldWideDemoChat

🖥🌏 WorldWideDemonstration.com


💾 SAVE IMAGE. REUPLOAD. SHARE WITH EVERYONE

Raus auf die Straßen @Demotermine",Demotermine1250288610178732021-09-14 09:55:27,en
10358,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-20 19:55:11,"Live: Montagsdemo 20.09.2021 Dresden — QUERDENKEN 351 - Dresden
https://youtu.be/ffM3p-ReLvE 3:26:49

Raus auf die Straßen @Demotermine",Demotermine1250288610186892021-09-20 19:54:30,de
10359,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-20 19:25:12,"Das Sprachrohr der KP Chinas bezeichnet George Soros als „globalen Wirtschaftsterrorist“ — Epoch Times Nachrichten
https://youtu.be/zfM79oi7JKE 3:17

Raus auf die Straßen @Demotermine",Demotermine1250288610186872021-09-20 19:24:53,de
10360,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-20 18:35:14,"Highlight 52:29 – 57:29 von Leipzig Demo 20.09.21 — Weichreite TV
https://youtu.be/AG5t-zgCmGI 5:01

Raus auf die Straßen @Demotermine",Demotermine1250288610186862021-09-20 18:34:58,de
10361,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-20 18:30:22,"7-Tage-Inzidenz Bund. & TS und weitere 2021-09-20 — 4466hp
https://youtu.be/1ckaXB1y8BU 44:20

Raus auf die Straßen @Demotermine",Demotermine1250288610186852021-09-20 18:30:12,de
10362,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-20 18:10:12,"Live: Pathologen enthüllen Obduktionsergebnisse von verstorbenen Corona-Geimpften — Epoch Times Nachrichten
https://youtu.be/JquIubuoa3I 3:14:51

Raus auf die Straßen @Demotermine",Demotermine1250288610186842021-09-20 18:09:55,de
10363,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-20 17:55:12,"5-11 ein paar Zahlen_2021-09-20 — 4466hp
https://youtu.be/lTu6QEPCwpQ 18:51

Raus auf die Straßen @Demotermine",Demotermine1250288610186832021-09-20 17:54:46,de
10364,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-20 17:45:11,"20.9.2021 Rendsburg - Kundgebung dieBasis - 01 — Achim J. Sauer
https://youtu.be/HgTAE7YAZLw 3:16

Raus auf die Straßen @Demotermine",Demotermine1250288610186822021-09-20 17:44:43,de
10366,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-20 15:33:36,"Zusmarshausen

@BayernInfoChat
21092021

Raus auf die Straßen @Demotermine",Demotermine1250288610186712021-09-20 15:37:20,de
10367,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-20 16:44:50,"FREIHEIT
MARSCH!

#DÜSSELDORF Landeshauptstadt #NRW

#KeinImpfzwang
#KinderSchutz

Durch die Innenstadt, zu den MEDIENHÄUSERN 🏢📷🏢

25.09.2021
14 Uhr | Landtag
Platz des Landtags 1 | 40221 Düsseldorf

Wenn die Polizei nach einem Veranstaltungsleiter fragt: Es gibt keinen! So ist auch niemand haftbar. Ihr wolltet nur spazieren 😉‌‌

@NordrheinWestfalenInfoChat
25092021 #NW #S259

Raus auf die Straßen @Demotermine",Demotermine1250288610186802021-09-21 08:34:14,de
10368,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-20 16:25:14,"Kurzinterview mit dem Bundestagsdirektkandidat der AfD, Sascha Schlösser, Wahlkreis 193 — Erfurt zeigt Gesicht
https://youtu.be/unNcMGvx-XI 7:25

Raus auf die Straßen @Demotermine",Demotermine1250288610186792021-09-20 16:25:16,de
10369,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-20 16:16:51,"Liebe Freigeister,
letzten Montag konnten wir uns auf sage und schreibe 91 Spaziergänger hochsteigern❗️  
‼️WAHNSINN‼️
Wir konnten eine ungeheure Außenwirkung entfalten ✊. Die Polizei bestätigte uns die Legalität unseres Spaziergangs.
Lasst uns UNSERE Außenwirkung NOCHMAL steigern👍!
Kommt ALLE ✊‼️😎
We'll change the world ‼️

Wertingen
@BayernInfoChat
20092021

Raus auf die Straßen @Demotermine",Demotermine1250288610186772021-09-20 16:17:14,de
10370,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-18 23:42:42,"19.09. TERMINE BUNDESWEIT 🇩🇪🇦🇹🇨🇭🇳🇱
SONNTAG, 19. September
Spaziergänge   SP
Kundgebungen KU
Mahnwachen   MW
19092021

🇦🇹 Österreich
Salzburg 🕐 14.00 Mozartplatz - Demo
Villach 🕐 17.00 Unterer Hauptplatz - Schweigemarsch
Velden 🕐 17.00 Wörthersee, Seecorso 2 - SP
Grieskirchen 🕐 17.00 Kirchenplatz - KU + Schweigemarsch
Völkermarkt 🕐 17.00 Unterer Hauptplatz - SP
Oberwölbing 🕐 17.00 beim Prangermann - SP
Perg 🕐 17.00 Kirchenplatz - SP
Steyr 🕐 18.00 Stadtplatz / Rathaus - SP

🇦🇹🇩🇪 Freedom March / Grenze
Braunau-Simbach 🕐 17.00 Brücke - SP
Salzburg-Freilassing 🕐 17.00 Brücke - SP
Oberndorf-Laufen 🕐 17.00 Brücke - SP
Ach-Burghausen 🕐 17.00 Brücke - SP
Schärding 🕐 17.00 Brücke - SP

🇨🇭 Schweiz
Altstätten SG 🕐 14.00 Ref. Kirche - SP
👉 Schwyz 🕐 11.00 Zeughausstr. 5 - 
3. Nationaler Wandertag

🇳🇱 Niederlande
Den Haag 🕐 (keine Angabe) Centrum - Demo

🇩🇪 Bundesrepublik
◼️ Baden-Württemberg:
Bretten 🕐 10.45 Stadtpark, Alter Friedhof - Meditation
Lorch 🕐 11.00 Oniaplatz - musikalische KU
Elzach 🕐 11.00 Nikolausplatz - MW
Öhringen 🕐 16.00 P9 Parkplatz (alte Turnhalle) - KU
◼️ Bayern:
👉 Schlüsselfeld 🕐 11.00 Drei-Franken-Stein, Öffentl. Gottesdienst, ""Liebet eure Feinde""
Rothenburg ob der Tauber 🕐 15.00 Markt - Demo
Landshut 🕐 15.00 Ringelstecherwiese - Klappstuhl-Café
Landshut 🕐 19.00 Ringelstecherwiese - Film (""Vaxxed 2 - Das Ende des Schweigens"")
Augsburg 🕐 16.00 Wittelsbacher Park (Wiese i.d. Nähe Erhard-Wunderlich-Sporthalle) - Offenes Mikrofon
◼️ Berlin:
Bis jetzt keine Termine
Berlin-Infos:
@AutoKorsoBerlinInfo
@BerlinInfoChat
@berlinstehtauf
@Demotermine

◼️ Hamburg:
Fähranleger Teufelsbrücke 🕐 13.00 Café Hamburg (Tische & Stühle mitbringen) 
◼️ Niedersachsen:
Cuxhaven 🕐 15.00 Kaemmererplatz - SP
◼️ Nordrhein-Westfalen:
Essen 🕐 14.00 Willy-Brandt-Platz - KU + Demo
◼️ Rheinland-Pfalz:
Wittlich 🕐 14.00 Platz an der Lieser - KU
◼️ Sachsen-Anhalt:
Magdeburg 🕐 13.00 Alter Markt - KU
◼️ Sachsen:
Ebersbach-Neugersdorf 🕐 10.00 B 96 - Menschenkette
Zittau 🕐 10.00 B 96 - Menschenkette
◼️ Bundesstraße B 96:
Zittau bis Sassnitz 🕐 10.00 B 96 - Menschenkette

[SONNTAGS-TERMINE, 19.09.]

Keine Gewähr. Darf gerne geteilt werden. Bitte auf Aktualisierungen (=👉) achten. Siehe auch @Demotermine und
https://demo.terminkalender.top

@RoyalAllemand 🇩🇪🇦🇹🇨🇭🇳🇱
.",Demotermine1250288610185552021-09-18 23:42:44,de
10371,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-20 16:08:52,"Stuttgart steht auf

Seit einigen Wochen versammeln sich Menschen Samstags um 14 Uhr vor dem Landtag in Stuttgart und ziehen spontan, völlig friedlich und ohne vorgegebene Route durch die Stuttgarter Innenstadt. Die Menschen eint der Wunsch nach Freiheit. Weder gibt es eine Anmeldung, noch Organisatoren, noch ist der Protest bestimmten Personen oder Organisationen zuordenbar. Vielmehr haben sich die Stuttgarter offenbar die französischen Nachbarn und ihre ""Citoyens Anonymes"" zum Vorbild genommen, die ""Anonymen Bürger"". Dort trifft man sich Samstags um 14 Uhr landesweit an zentralen Punkten und zieht dann in einem Protestzug durch die Stadt.
Zentrales Thema des Protests am 18.09. war der Schutz der Kinder. Der dominierende Sprechchor neben ""FREIHEIT"" lautete ""Stuttgart, wach auf, steh auf für deine Kinder"".

Die Polizei verhält sich so, wie man es in einem Rechtsstaat erwarten sollte: Der Zug wird begleitet und Straßen soweit erforderlich abgesperrt.

https://t.me/Demotermine/18652 

#Stuttgart

@Demotermine",Demotermine1250288610186762021-09-20 16:10:59,de
10372,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-07-22 00:22:45,"🌏 World Wide Demonstration 3.0 🌏


💫 Canada, Montréal is rising up! 💫

On July 24th, people from all over the world are standing side by side for freedom and human rights.

BIGGER AND LOUDER THAN BEFORE!!!! 🥁

We are one big family!!! 


Details: 
Place des Festivals 
1 PM

For more information visit: 
https://t.me/canadaworldwide


Website: http://Canadaforfreedom.info



You will find the official channel for the World Wide Demonstration here: 
t.me/worldwidedemonstration

Website: worldwidedemonstration.com


#wewillALLbethere

worldwide @Demotermine!",Demotermine1250288610127702021-07-22 01:03:26,en
10373,Demotermine,1250288610,"🔊 Wir Demokraten wollen miteinander in Kontakt bleiben @DemotermineChat und uns im Bedarfsfall möglichst schnell austauschen, Beweise in Wort, Bild und Ton sichern, damit sie nicht unterschlagen werden können @LivestreamsFuerDich!

@Terminverteiler_Bot",2021-09-20 15:59:44,"Bayern #BY

https://buendnis-landtag-abberufen.de/

Übersicht
https://t.me/Demotermine/13703

Raus auf die Straßen @Demotermine",Demotermine1250288610186742021-09-20 16:02:47,de
